,root_pos,root_vel,root_orn,root_ang_vel,com_pos,com_vel,back_bkz_orn,back_bkz_vel,back_bkx_orn,back_bkx_vel,neck_ry_orn,neck_ry_vel,r_leg_hpy_orn,r_leg_hpy_vel,r_leg_kny_angel,r_leg_kny_vel,r_leg_akx_orn,r_leg_akx_vel,r_arm_ely_orn,r_arm_ely_vel,r_arm_elx_angle,r_arm_elx_vel,l_leg_hpy_orn,l_leg_hpy_vel,l_leg_kny_angel,l_leg_kny_vel,l_leg_akx_orn,l_leg_akx_vel,l_arm_ely_orn,l_arm_ely_vel,l_arm_elx_angle,l_arm_elx_vel,l_leg_akx_pos,r_leg_akx_pos
342,"[-0.4418216345091872, 0.023148132286974987, 0.29535739578909176]","[-0.31276794439692623, 0.46042062317717536, -0.040092209216789215]","(-0.07363126670967114, -0.11498499176073036, 0.40838418137109367)","[-1.2381647813031278, -3.016697393221792, 0.045432817377517865]",[-0.35284323  0.39498374  0.2519177 ],[ 0.85143996 -0.05406809  0.42571948],"(-0.0710210942595347, -0.11828868551391956, 0.36420147718509)","[-0.4945796465739276, 0.1665212840369302, 0.5884065097976705]","(0.09884046221849588, -0.3485885706961736, 0.3269689390674312)","[0.7226454977311365, 0.04809922185293791, 0.8167499035447869]","(0.12599919171656893, -0.2922998357689913, 0.317093418423842)","[1.4771804888231217, -1.674464778969095, 1.3073139243088499]","(0.3591490274877988, 0.10965739880037106, 0.06648421179315384)","[0.17547938153118275, 0.8775037729755252, -0.7369030649271875]",0.1557397306918921,2.8531160841941205,"(0.2563492572569222, -0.08568135784482159, 0.032358751265264676)","[-0.0990899235633142, 1.4765967466015117, -0.9279564378535275]","(-0.07780896126693282, 0.2731593452879674, 0.7434832641161694)","[0.6146401378636206, -0.6616280065751077, 0.6616280065751077]",-0.1877034196960803,0.10068348998531458,"(-0.06923544550132733, 0.049357272498492186, 0.3785053738009287)","[0.2763086529302089, -0.9940069731888865, -0.088852326319405]",0.18496617571695603,-0.009669151820371313,"(0.003015085951831302, 0.05633834842695121, 0.19276668426249868)","[0.004062693952124311, -0.03919121774882016, -0.000788293831136669]","(0.3593748073208855, 0.8080998162075299, -0.1949957551351532)","[-0.16578295380944974, 0.24879848926242393, -0.24879848926242393]",-0.1290463557439807,0.7902694488272243,"[-0.7840752335642549, -0.0553189218362371, 0.22018464533075555]","[0.016181889155179263, 0.0010917811376581626, 0.6825627653779631]"
343,"[-0.44310350318101865, 0.02368724672640432, 0.29579963659935116]","[-0.30764848123954136, 0.457121833823824, -0.03791380651666462]","(-0.06238012430555505, -0.10191018873941193, 0.4050178122888524)","[-1.2323681266605364, -2.983922311949147, 0.028899926373299467]",[-0.3532874   0.39570564  0.2519103 ],[ 0.85706163 -0.0545036   0.43074945],"(-0.060580281144178065, -0.10447447096797428, 0.3661294753617825)","[-0.4896261587277587, 0.15246100010474503, 0.5839032890930916]","(0.10337992604035363, -0.31975303448410125, 0.3264631974588977)","[0.7508805511027121, 0.05291260476390747, 0.820107881356753]","(0.12691566170569787, -0.2706895185870824, 0.31821577750083724)","[1.4947876825182937, -1.631003435552251, 1.2945380987239763]","(0.36154941901509163, 0.12164752503360146, 0.06340767602533459)","[0.2337203872441432, 0.8880057850381881, -0.7709822552737768]",0.17934226154326324,2.765561442490616,"(0.24227048471517174, -0.07355333712586766, 0.01363018803974483)","[-0.04492899090913692, 1.4711364210333568, -0.9554746134208866]","(-0.07364622052310588, 0.2774610118269312, 0.7402068734430903)","[0.6314244845029834, -0.750928212267905, 0.750928212267905]",-0.18635419127876307,0.0937056157879762,"(-0.08221461873966553, 0.05085943681523689, 0.377365739165914)","[0.2718468147516441, -0.9944900853328428, -0.08976205858624418]",0.19668903825318862,-0.011095974623508198,"(-0.014261564954707217, 0.05807681254159109, 0.18408313978209917)","[0.004574879211741675, -0.0416019520295769, -0.0007152398646531272]","(0.3228648951191153, 0.7766713017637448, -0.22267151627294937)","[-0.12545135513363814, 0.2664321043840024, -0.2664321043840024]",-0.12670706919113878,0.7661569618096324,"[-0.7818366362895057, -0.052818601446251806, 0.20795283659740366]","[0.0295458844530756, 0.000691357834787798, 0.6833207169613642]"
344,"[-0.44436315388361924, 0.024213220097669907, 0.2962226411113516]","[-0.30231616862413657, 0.45250512224169415, -0.03475995015739228]","(-0.05130235552081378, -0.08886669813073218, 0.40175166608020857)","[-1.2121992996844544, -2.9747380305361153, 0.006997076211301467]",[-0.35371857  0.39639079  0.251903  ],[ 0.86294063 -0.05561038  0.43603997],"(-0.05017833474481996, -0.09078448028403291, 0.3681672792189103)","[-0.46907555773334486, 0.1328803404807261, 0.579918050290615]","(0.10779044798090816, -0.29088925836128876, 0.32633351167754127)","[0.7774866020871152, 0.059587707185200955, 0.8211411830699287]","(0.12786992398608096, -0.2488189676040937, 0.31956497560411046)","[1.5036647281342999, -1.5703506787415027, 1.2751915494898474]","(0.363648483250127, 0.1337672776445055, 0.06031971262079922)","[0.28874040053547706, 0.9086464000331168, -0.7876841104771848]",0.20256458409378342,2.674311450286382,"(0.22768268570286077, -0.06135529397042303, -0.005296768277855496)","[0.009907536425232382, 1.4785119504603657, -0.9660139369672323]","(-0.06954116189851345, 0.28222280598235994, 0.7369920215762955)","[0.6479117730954111, -0.836887959339887, 0.836887959339887]",-0.18506387760975618,0.07956607619348134,"(-0.09518269104469, 0.052334053469139136, 0.3764605671660129)","[0.26627465687916996, -0.9974686808641847, -0.09090820922514675]",0.2084074958138622,-0.012153168757658483,"(-0.03160197399556453, 0.05961071488174351, 0.1756083481938403)","[0.004399396013962578, -0.04336162041083612, -0.0006129504570909126]","(0.28874599020425235, 0.7445724698592198, -0.247212722211612)","[-0.08391004041161265, 0.2727757257423783, -0.2727757257423783]",-0.12451514288288412,0.7307905031086803,"[-0.7797655601193161, -0.050616994384279745, 0.19563972037280528]","[0.04283654138601034, 0.00015638859307391673, 0.683633957582984]"
345,"[-0.445598632474284, 0.024722659388009105, 0.2966233019594259]","[-0.2965148617595106, 0.44714264289939, -0.0307917707350277]","(-0.040435297053686224, -0.07585935599563695, 0.39864362924280844)","[-1.1835995173253586, -2.9803149469558634, -0.016465948911669803]",[-0.35413614  0.39703604  0.25189743],[ 0.86896656 -0.05735157  0.4415094 ],"(-0.03985065659605639, -0.07722666012884619, 0.3703144138069478)","[-0.4394023111170244, 0.11148558437286767, 0.5763096720730662]","(0.11209878630117427, -0.2619939752237857, 0.32656809439241086)","[0.8030261454272234, 0.06774857381405419, 0.8207318770286164]","(0.12888762601140272, -0.22666565685497037, 0.3211354708864303)","[1.5091462933305768, -1.5039078985689465, 1.2533599189481754]","(0.36545792068850547, 0.1460096827524061, 0.05727321805532395)","[0.34253345379975786, 0.9325304701307167, -0.7917341753105186]",0.22541156903964651,2.5842304251686827,"(0.21256853157049932, -0.04908604084106647, -0.024374784187679743)","[0.06595922908489914, 1.4924771038872042, -0.9646352747369733]","(-0.06549967157298311, 0.28742065646795484, 0.7338317461403406)","[0.6630426087401161, -0.9182416771222716, 0.9182416771222716]",-0.18384551181931214,0.06229858533838922,"(-0.10813297492809795, 0.05377343819651834, 0.3757907399291835)","[0.2600842368663048, -1.0026784439549572, -0.09226685394795739]",0.22012284895623865,-0.012898229148975426,"(-0.0489993606472716, 0.06094263970383163, 0.16734623339531343)","[0.004158528815936262, -0.044832926400924754, -0.000506668615747846]","(0.2568430191778826, 0.711919364391865, -0.268781027287273)","[-0.042979419760187265, 0.27152172473893504, -0.27152172473893504]",-0.12248666710834175,0.6915623750177379,"[-0.7778640786085889, -0.048712159935775476, 0.18325368635005962]","[0.056039295290958746, -0.0005185261712244843, 0.6835130626615987]"
346,"[-0.446817488479063, 0.025210333192965173, 0.2970177084129548]","[-0.29252544114696954, 0.44564158820851285, -0.025568054243099506]","(-0.02976470874115584, -0.06288364365186533, 0.3962674917550494)","[-1.1660259815209595, -3.1243219844647188, -0.04241420949489588]",[-0.35453993  0.39763844  0.25189489],[ 0.87489831 -0.06040015  0.44713794],"(-0.029580251015528802, -0.063818295770068, 0.3725618959922601)","[-0.41310970071825964, 0.08606549809504123, 0.5710229908353412]","(0.11632773908529609, -0.23306452875460595, 0.3271595293856179)","[0.8279070497350192, 0.07725239945563289, 0.8195064725014246]","(0.12997366924084372, -0.20424590249896935, 0.3229308925731507)","[1.5156202144556623, -1.4407188769725223, 1.2321536756866722]","(0.3671367691960855, 0.15827561787347336, 0.05272944797221499)","[0.30135701648211244, 0.8024541228948949, -1.1276403248312445]",0.24798576302909783,2.5187605956298524,"(0.1969230454872979, -0.03693773412529233, -0.04509634556041847)","[0.1366202345284573, 1.3937360117381912, -1.3045959834747538]","(-0.061527318239178126, 0.2930226461046023, 0.7307277012849568)","[0.6762681073582156, -0.9931410157771239, 0.9931410157771239]",-0.18270014354004327,0.04477918265635156,"(-0.12110345246599753, 0.055127248135940096, 0.3753575193121946)","[0.26397156730217614, -1.0203806774772246, -0.0950781545727881]",0.23183809031523608,-0.012925057159939635,"(-0.06644102147320603, 0.062080593505345893, 0.15930033248953843)","[0.002390813567818987, -0.04483875002589791, -0.000434292513329543]","(0.22698311470955965, 0.6788149181179419, -0.28753705147889247)","[-0.0030330393506862174, 0.2648945901647555, -0.2648945901647555]",-0.12062509495450267,0.6515055060489382,"[-0.7761343723032583, -0.04710202280637246, 0.17080316818655403]","[0.06913258715533699, -0.0013204067846643436, 0.6829466456935052]"
347,"[-0.4479966511803428, 0.025679244954317726, 0.2973683171037848]","[-0.2829990483072039, 0.43513012516078103, -0.02106516377824727]","(-0.019354826558405785, -0.049948328294845745, 0.3934967000408144)","[-1.1131091621520577, -2.999639179476885, -0.060266006283632156]",[-0.35493083  0.39819228  0.25189664],[ 0.88123158 -0.06247033  0.45278348],"(-0.019449023607197028, -0.050516258267499725, 0.3749264706377501)","[-0.3667736147770349, 0.07115024011685182, 0.5706232445510443]","(0.12050121909488533, -0.20410364282874682, 0.32810474181209814)","[0.8517147660103692, 0.08713678695793856, 0.8181791405062364]","(0.13116424561902285, -0.18151904541009217, 0.3249492418106696)","[1.5160505788630871, -1.367137124304463, 1.2083477296491596]","(0.3683422547670846, 0.17076989346136776, 0.050216038335039445)","[0.4718719491437653, 1.02038294456921, -0.6993674191516549]",0.270046048413322,2.3954225303753467,"(0.18081513029202512, -0.024596159172492697, -0.06405036092431392)","[0.153296508230259, 1.538418938608979, -0.8556990876105433]","(-0.057633013405437965, 0.29901273797576694, 0.7276654189319209)","[0.688126104052406, -1.0653877350822445, 1.0653877350822445]",-0.18163526166172206,0.025462446428910088,"(-0.13399797736660535, 0.0564855224146915, 0.3751633688309786)","[0.24586139049309802, -1.0168601038434724, -0.0952070583157292]",0.24354785242585458,-0.014240076770878907,"(-0.08394036757962259, 0.06300679094169247, 0.15147624504376547)","[0.005473969537600586, -0.04935222592596442, -0.0003224814748470315]","(0.1989931132941508, 0.6453534705985591, -0.30363671420238064)","[0.034313747565605235, 0.25390618556959843, -0.25390618556959843]",-0.11892093492372499,0.6137265965142138,"[-0.7745774080151071, -0.04578390403907841, 0.15829655662683154]","[0.08211502747519406, -0.0022974870712645923, 0.6819856171105496]"
348,"[-0.44929136429586314, 0.025824517918961898, 0.29811404480290404]","[-0.3703065280201483, 0.2360134716458688, 0.2561879010861138]","(-0.01134366731908925, -0.04320911933294335, 0.3906090024465353)","[-1.3065340595000665, 1.1783355373590463, 0.19175231039781826]",[-0.35554738  0.39846341  0.25247997],[ 0.88740551 -0.06591801  0.45861088],"(-0.011502827961288776, -0.04353218853493935, 0.3770566041373196)","[-0.32503192597120295, 0.05299904439684305, 0.5684623628809287]","(0.12163749612046866, -0.1867142740672288, 0.3306232595881481)","[0.8752031444324475, 0.09844762075965309, 0.8161406608299084]","(0.12948744936720377, -0.17013221385809785, 0.3283668472670847)","[1.5197685748566006, -1.3009921593806077, 1.1864547927927902]","(0.3666653063702021, 0.18032426702795143, 0.04915832773249885)","[0.5203603325083538, 1.0239543784901082, -0.6989661490782441]",0.29380010880948815,2.3254321046815614,"(0.17092652722887874, -0.013220619611040145, -0.08375505919497998)","[0.2520559408632493, 1.560518165063711, -0.8569211016450493]","(-0.053564796995446896, 0.30333859293074383, 0.7248890337953972)","[0.6971553976470892, -1.1299217043067553, 1.1299217043067553]",-0.1803451358639781,0.007769308031388214,"(-0.14275483053639207, 0.05317083306815822, 0.37449621459917903)","[0.23890691366026243, -1.0269742211916435, -0.0970492283333443]",0.2531355144898855,-0.015011468056621124,"(-0.0954027312850913, 0.06270397818769241, 0.14220819579453736)","[0.004843345379353012, -0.0506199681684806, -0.00024557520737146163]","(0.18198748370221415, 0.6242022251294851, -0.3140189008155649)","[0.0703020434243462, 0.24089356535337192, -0.24089356535337192]",-0.1175604992216452,0.5771743997722681,"[-0.7738814765304027, -0.044581614682922516, 0.15037278250141237]","[0.09444804235738569, -0.0033242136349452556, 0.6806116358612612]"
349,"[-0.44929136429586314, 0.025824517918961898, 0.29811404480290404]","[-0.3703065280201483, 0.2360134716458688, 0.2561879010861138]","(-0.01134366731908925, -0.04320911933294335, 0.3906090024465353)","[-1.3065340595000665, 1.1783355373590463, 0.19175231039781826]",[-0.35185122  0.39818552  0.25439975],[ 0.88597429 -0.06686712  0.46101376],"(-0.011502827961288776, -0.04353218853493935, 0.3770566041373196)","[-0.32503192597120295, 0.05299904439684305, 0.5684623628809287]","(0.12163749612046866, -0.1867142740672288, 0.3306232595881481)","[0.8752031444324475, 0.09844762075965309, 0.8161406608299084]","(0.12948744936720377, -0.17013221385809785, 0.3283668472670847)","[1.5197685748566006, -1.3009921593806077, 1.1864547927927902]","(0.3666653063702021, 0.18032426702795143, 0.04915832773249885)","[0.5203603325083538, 1.0239543784901082, -0.6989661490782441]",0.29380010880948815,2.3254321046815614,"(0.17092652722887874, -0.013220619611040145, -0.08375505919497998)","[0.2520559408632493, 1.560518165063711, -0.8569211016450493]","(-0.053564796995446896, 0.30333859293074383, 0.7248890337953972)","[0.6971553976470892, -1.1299217043067553, 1.1299217043067553]",-0.1803451358639781,0.007769308031388214,"(-0.14275483053639207, 0.05317083306815822, 0.37449621459917903)","[0.23890691366026243, -1.0269742211916435, -0.0970492283333443]",0.2531355144898855,-0.015011468056621124,"(-0.0954027312850913, 0.06270397818769241, 0.14220819579453736)","[0.004843345379353012, -0.0506199681684806, -0.00024557520737146163]","(0.18198748370221415, 0.6242022251294851, -0.3140189008155649)","[0.0703020434243462, 0.24089356535337192, -0.24089356535337192]",-0.1175604992216452,0.5771743997722681,"[-0.7738814765304027, -0.044581614682922516, 0.15037278250141237]","[0.09444804235738569, -0.0033242136349452556, 0.6806116358612612]"
350,"[-0.45075538897883805, 0.025466795976570644, 0.2996290303848413]","[-0.3513659239140201, 0.25034200948372404, 0.25593006924600437]","(-0.006206144515886352, -0.046441509691315865, 0.38621698268459786)","[-1.477508856256142, 1.4080912453166543, 0.28578494166867263]",[-0.35654489  0.39830557  0.25405679],[ 0.89150695 -0.06687449  0.46108363],"(-0.006268344879567843, -0.04660229194001284, 0.37842648559932046)","[-0.505075468642635, 0.15201086880355447, 0.5181861017539305]","(0.11754472190446992, -0.18884776673908546, 0.3352784856878113)","[0.9203003016337086, 0.1034129093321573, 0.8085101570503523]","(0.12131919455063893, -0.18096754636397966, 0.3341844610132731)","[1.8640091229554208, -1.9290659117497835, 1.3384440860331628]","(0.3601026270047599, 0.1843356894979679, 0.04962142289804829)","[0.5876725826137925, 0.8322005749427674, -0.842441866781895]",0.32044322430015965,2.216410600276485,"(0.17165748400690656, -0.0025739441426740166, -0.1053601181228039)","[0.48409688302395665, 1.7760720176409757, -1.1144311426821005]","(-0.049126271740165005, 0.3046459993119171, 0.7226196785307876)","[0.681792416426964, -1.2136256601630884, 1.2136256601630884]",-0.17842453843923134,0.03825647446294675,"(-0.14465810922502892, 0.042021511440062075, 0.372694522706164)","[0.25565641389526744, -1.0387970069610157, -0.10044130317318226]",0.2591626870008008,-0.013186985715852528,"(-0.09652975389755238, 0.060630494952583824, 0.1301787084403465)","[-0.0012498968106412199, -0.044740900571395424, -0.0006360511287798247]","(0.1811153664355041, 0.6241964461427143, -0.3183421614611989)","[0.09974480353902149, 0.23406396399158003, -0.23406396399158003]",-0.1164760116993559,0.5883101266742858,"[-0.7743670972191352, -0.043193294884785696, 0.15027118041281934]","[0.10559111857090797, -0.004420455828013509, 0.6788254059749878]"
351,"[-0.45216046255970865, 0.025102277782854232, 0.30116905749623174]","[-0.33721765940891124, 0.2563519765524962, 0.25756116956407105]","(-0.0007138585067384332, -0.04951161894035955, 0.3812929338885181)","[-1.5496243332455504, 1.5334662296751536, 0.31700252688579167]",[-0.35752189  0.39813924  0.25564871],[ 0.89708446 -0.06822698  0.46520535],"(-0.0007208210561609999, -0.049540332999173035, 0.3796457391620319)","[-0.5810441254572933, 0.18794617997956695, 0.4835735114518712]","(0.11330282307115926, -0.19092955488596958, 0.33988933294243884)","[0.9524753330726932, 0.11309947450366675, 0.7976928961249803]","(0.1125637049477747, -0.19245447131610838, 0.34010559833242876)","[1.983920716993955, -2.0908840562399473, 1.3634267238712237]","(0.3531811772835352, 0.18800116835708341, 0.04950950243754)","[0.6448616159405325, 0.7169006365015498, -0.9298728073477824]",0.3467315315515099,2.1312566228393632,"(0.1722367578139647, 0.0075763223433665304, -0.12736211189590896)","[0.5150109051286709, 1.6519271612799262, -1.1967235526944855]","(-0.044749262071125756, 0.30621686752859967, 0.7203726689426708)","[0.6622475739583825, -1.2771403436526556, 1.2771403436526556]",-0.1765449323044027,0.028418564882562586,"(-0.1465732496872691, 0.030843452010277057, 0.3708836901690226)","[0.2618679853936296, -1.0466407844034045, -0.10231381643262015]",0.26518772120814826,-0.013700178572140675,"(-0.09754150448898251, 0.05855311801394979, 0.11812290444210202)","[0.003969973656089791, -0.04808415565748816, -0.0008518635017345238]","(0.18031366292865167, 0.6242481450656596, -0.32277594807830273)","[0.13276361467201958, 0.22360940734550486, -0.22360940734550486]",-0.1154514680258484,0.5739236029666548,"[-0.7748109668524752, -0.04182830499294851, 0.1502259964069721]","[0.11641071983746154, -0.005752322719476344, 0.6767628244533973]"
